Code;Date;Hour;Temperature;Humidity;Strata;Month;SU;Period
CJ142754;19/01/2017;08:30:00;16.51;98.75;Canopy;January;J1;Day
CJ142754;19/01/2017;09:00:00;17.42;92.62;Canopy;January;J1;Day
CJ142754;19/01/2017;09:30:00;19.13;81.75;Canopy;January;J1;Day
CJ142754;19/01/2017;10:00:00;21.01;74.63;Canopy;January;J1;Day
CJ142754;19/01/2017;10:30:00;25.48;60.19;Canopy;January;J1;Day
CJ142754;19/01/2017;11:00:00;28.02;50.90;Canopy;January;J1;Day
CJ142754;19/01/2017;11:30:00;30.82;44.09;Canopy;January;J1;Day
CJ142754;19/01/2017;12:00:00;30.47;41.67;Canopy;January;J1;Day
CJ142754;19/01/2017;12:30:00;26.87;49.46;Canopy;January;J1;Day
CJ142754;19/01/2017;13:00:00;25.74;52.19;Canopy;January;J1;Day
CJ142754;19/01/2017;13:30:00;28.22;48.67;Canopy;January;J1;Day
CJ142754;19/01/2017;14:00:00;29.27;45.62;Canopy;January;J1;Day
CJ142754;19/01/2017;14:30:00;29.46;48.31;Canopy;January;J1;Day
CJ142754;19/01/2017;15:00:00;28.64;48.86;Canopy;January;J1;Day
CJ142754;19/01/2017;15:30:00;28.72;46.46;Canopy;January;J1;Day
CJ142754;19/01/2017;16:00:00;27.38;51.61;Canopy;January;J1;Day
CJ142754;19/01/2017;16:30:00;25.36;59.08;Canopy;January;J1;Day
CJ142754;19/01/2017;17:00:00;23.83;63.23;Canopy;January;J1;Day
CJ142754;19/01/2017;17:30:00;22.94;67.26;Canopy;January;J1;Day
CJ142754;19/01/2017;18:00:00;21.87;71.86;Canopy;January;J1;Day
CJ142754;19/01/2017;18:30:00;21.03;73.53;Canopy;January;J1;Night
CJ142754;19/01/2017;19:00:00;19.87;77.63;Canopy;January;J1;Night
CJ142754;19/01/2017;19:30:00;18.96;80.29;Canopy;January;J1;Night
CJ142754;19/01/2017;20:00:00;17.65;82.68;Canopy;January;J1;Night
CJ142754;19/01/2017;20:30:00;16.53;85.27;Canopy;January;J1;Night
CJ142754;19/01/2017;21:00:00;15.77;90.17;Canopy;January;J1;Night
CJ142754;19/01/2017;21:30:00;15.46;92.60;Canopy;January;J1;Night
CJ142754;19/01/2017;22:00:00;15.06;93.51;Canopy;January;J1;Night
CJ142754;19/01/2017;22:30:00;14.77;95.38;Canopy;January;J1;Night
CJ142754;19/01/2017;23:00:00;14.58;96.39;Canopy;January;J1;Night
CJ142754;19/01/2017;23:30:00;14.51;96.65;Canopy;January;J1;Night
UJ142755;20/01/2017;00:00:00;15.82;94.18;Understory;January;J1;Night
CJ142755;20/01/2017;00:00:00;14.91;95.11;Canopy;January;J1;Night
UJ142755;20/01/2017;00:00:00;15.39;95.18;Understory;January;J1;Night
UJ142755;20/01/2017;00:30:00;15.61;95.08;Understory;January;J1;Night
CJ142755;20/01/2017;00:30:00;14.84;94.88;Canopy;January;J1;Night
UJ142755;20/01/2017;00:30:00;15.39;94.95;Understory;January;J1;Night
UJ142755;20/01/2017;01:00:00;15.25;94.55;Understory;January;J1;Night
CJ142755;20/01/2017;01:00:00;14.46;96.46;Canopy;January;J1;Night
UJ142755;20/01/2017;01:00:00;15.13;95.86;Understory;January;J1;Night
UJ142755;20/01/2017;01:30:00;15.01;95.01;Understory;January;J1;Night
CJ142755;20/01/2017;01:30:00;13.98;97.12;Canopy;January;J1;Night
UJ142755;20/01/2017;01:30:00;14.82;96.32;Understory;January;J1;Night
UJ142755;20/01/2017;02:00:00;14.65;95.04;Understory;January;J1;Night
CJ142755;20/01/2017;02:00:00;13.83;97.26;Canopy;January;J1;Night
UJ142755;20/01/2017;02:00:00;14.48;96.64;Understory;January;J1;Night
UJ142755;20/01/2017;02:30:00;14.58;96.10;Understory;January;J1;Night
CJ142755;20/01/2017;02:30:00;13.98;97.07;Canopy;January;J1;Night
UJ142755;20/01/2017;02:30:00;14.55;96.69;Understory;January;J1;Night
UJ142755;20/01/2017;03:00:00;14.51;96.01;Understory;January;J1;Night
CJ142755;20/01/2017;03:00:00;13.74;97.11;Canopy;January;J1;Night
UJ142755;20/01/2017;03:00:00;14.43;96.42;Understory;January;J1;Night
UJ142755;20/01/2017;03:30:00;14.31;96.14;Understory;January;J1;Night
CJ142755;20/01/2017;03:30:00;13.64;97.23;Canopy;January;J1;Night
UJ142755;20/01/2017;03:30:00;14.31;96.60;Understory;January;J1;Night
UJ142755;20/01/2017;04:00:00;14.15;96.19;Understory;January;J1;Night
CJ142755;20/01/2017;04:00:00;13.52;97.81;Canopy;January;J1;Night
UJ142755;20/01/2017;04:00:00;14.19;97.05;Understory;January;J1;Night
UJ142755;20/01/2017;04:30:00;14.03;96.32;Understory;January;J1;Night
CJ142755;20/01/2017;04:30:00;13.40;98.49;Canopy;January;J1;Night
UJ142755;20/01/2017;04:30:00;14.10;97.66;Understory;January;J1;Night
UJ142755;20/01/2017;05:00:00;13.93;96.52;Understory;January;J1;Night
CJ142755;20/01/2017;05:00:00;13.50;98.81;Canopy;January;J1;Night
UJ142755;20/01/2017;05:00:00;14.17;98.14;Understory;January;J1;Night
UJ142755;20/01/2017;05:30:00;13.81;96.41;Understory;January;J1;Night
CJ142755;20/01/2017;05:30:00;13.55;99.08;Canopy;January;J1;Night
UJ142755;20/01/2017;05:30:00;14.17;98.24;Understory;January;J1;Night
UJ142755;20/01/2017;06:00:00;13.93;97.36;Understory;January;J1;Night
CJ142755;20/01/2017;06:00:00;13.67;99.36;Canopy;January;J1;Night
UJ142755;20/01/2017;06:00:00;14.27;98.47;Understory;January;J1;Night
UJ142755;20/01/2017;06:30:00;14.07;97.81;Understory;January;J1;Night
CJ142755;20/01/2017;06:30:00;13.55;99.43;Canopy;January;J1;Night
UJ142755;20/01/2017;06:30:00;14.22;98.30;Understory;January;J1;Night
UJ142755;20/01/2017;07:00:00;13.86;97.19;Understory;January;J1;Night
CJ142755;20/01/2017;07:00:00;13.74;99.74;Canopy;January;J1;Night
UJ142755;20/01/2017;07:00:00;14.27;99.08;Understory;January;J1;Night
UJ142755;20/01/2017;07:30:00;13.93;98.12;Understory;January;J1;Night
CJ142755;20/01/2017;07:30:00;14.72;98.62;Canopy;January;J1;Night
UJ142755;20/01/2017;07:30:00;14.55;98.55;Understory;January;J1;Night
UJ142755;20/01/2017;08:00:00;14.36;98.44;Understory;January;J1;Day
CJ142755;20/01/2017;08:00:00;21.20;75.67;Canopy;January;J1;Day
UJ142755;20/01/2017;08:00:00;15.18;97.03;Understory;January;J1;Day
UJ142755;20/01/2017;08:30:00;15.18;98.77;Understory;January;J1;Day
CJ142755;20/01/2017;08:30:00;17.39;87.29;Canopy;January;J1;Day
UJ142755;20/01/2017;08:30:00;15.80;95.65;Understory;January;J1;Day
UJ142755;20/01/2017;09:00:00;16.08;96.71;Understory;January;J1;Day
CJ142755;20/01/2017;09:00:00;20.39;78.34;Canopy;January;J1;Day
UJ142755;20/01/2017;09:00:00;16.96;92.77;Understory;January;J1;Day
UJ142755;20/01/2017;09:30:00;16.92;94.02;Understory;January;J1;Day
CJ142755;20/01/2017;09:30:00;19.79;77.19;Canopy;January;J1;Day
UJ142755;20/01/2017;09:30:00;17.94;86.14;Understory;January;J1;Day
UJ142755;20/01/2017;10:00:00;17.68;91.78;Understory;January;J1;Day
CJ142755;20/01/2017;10:00:00;19.65;75.99;Canopy;January;J1;Day
UJ142755;20/01/2017;10:00:00;18.51;83.70;Understory;January;J1;Day
UJ142755;20/01/2017;10:30:00;18.30;91.99;Understory;January;J1;Day
CJ142755;20/01/2017;10:30:00;20.98;71.75;Canopy;January;J1;Day
UJ142755;20/01/2017;10:30:00;19.25;80.24;Understory;January;J1;Day
UJ142755;20/01/2017;11:00:00;19.22;82.64;Understory;January;J1;Day
CJ142755;20/01/2017;11:00:00;22.71;67.01;Canopy;January;J1;Day
UJ142755;20/01/2017;11:00:00;20.13;77.86;Understory;January;J1;Day
UJ142755;20/01/2017;11:30:00;20.15;80.60;Understory;January;J1;Day
CJ142755;20/01/2017;11:30:00;22.99;60.74;Canopy;January;J1;Day
UJ142755;20/01/2017;11:30:00;20.87;71.52;Understory;January;J1;Day
UJ142755;20/01/2017;12:00:00;21.15;71.02;Understory;January;J1;Day
CJ142755;20/01/2017;12:00:00;23.86;61.19;Canopy;January;J1;Day
UJ142755;20/01/2017;12:00:00;21.68;76.23;Understory;January;J1;Day
UJ142755;20/01/2017;12:30:00;21.56;80.12;Understory;January;J1;Day
CJ142755;20/01/2017;12:30:00;23.74;58.96;Canopy;January;J1;Day
UJ142755;20/01/2017;12:30:00;22.27;67.56;Understory;January;J1;Day
UJ142755;20/01/2017;13:00:00;21.75;77.88;Understory;January;J1;Day
CJ142755;20/01/2017;13:00:00;24.20;61.76;Canopy;January;J1;Day
UJ142755;20/01/2017;13:00:00;22.23;73.71;Understory;January;J1;Day
UJ142755;20/01/2017;13:30:00;20.79;79.33;Understory;January;J1;Day
CJ142755;20/01/2017;13:30:00;24.90;62.12;Canopy;January;J1;Day
UJ142755;20/01/2017;13:30:00;22.08;75.76;Understory;January;J1;Day
UJ142755;20/01/2017;14:00:00;22.15;82.33;Understory;January;J1;Day
CJ142755;20/01/2017;14:00:00;24.85;64.85;Canopy;January;J1;Day
UJ142755;20/01/2017;14:00:00;22.27;74.30;Understory;January;J1;Day
UJ142755;20/01/2017;14:30:00;23.14;77.62;Understory;January;J1;Day
CJ142755;20/01/2017;14:30:00;24.00;66.91;Canopy;January;J1;Day
UJ142755;20/01/2017;14:30:00;21.77;78.63;Understory;January;J1;Day
UJ142755;20/01/2017;15:00:00;22.78;77.58;Understory;January;J1;Day
CJ142755;20/01/2017;15:00:00;23.98;67.03;Canopy;January;J1;Day
UJ142755;20/01/2017;15:00:00;21.89;78.71;Understory;January;J1;Day
UJ142755;20/01/2017;15:30:00;21.39;82.00;Understory;January;J1;Day
CJ142755;20/01/2017;15:30:00;23.26;70.26;Canopy;January;J1;Day
UJ142755;20/01/2017;15:30:00;21.53;80.00;Understory;January;J1;Day
UJ142755;20/01/2017;16:00:00;27.60;63.95;Understory;January;J1;Day
CJ142755;20/01/2017;16:00:00;25.84;63.07;Canopy;January;J1;Day
UJ142755;20/01/2017;16:00:00;21.60;80.41;Understory;January;J1;Day
UJ142755;20/01/2017;16:30:00;22.59;80.68;Understory;January;J1;Day
CJ142755;20/01/2017;16:30:00;26.92;59.39;Canopy;January;J1;Day
UJ142755;20/01/2017;16:30:00;21.44;81.08;Understory;January;J1;Day
UJ142755;20/01/2017;17:00:00;21.94;80.17;Understory;January;J1;Day
CJ142755;20/01/2017;17:00:00;27.43;58.35;Canopy;January;J1;Day
UJ142755;20/01/2017;17:00:00;21.27;82.59;Understory;January;J1;Day
UJ142755;20/01/2017;17:30:00;21.13;86.56;Understory;January;J1;Day
CJ142755;20/01/2017;17:30:00;23.88;70.76;Canopy;January;J1;Day
UJ142755;20/01/2017;17:30:00;20.94;85.71;Understory;January;J1;Day
UJ142755;20/01/2017;18:00:00;20.58;86.43;Understory;January;J1;Day
CJ142755;20/01/2017;18:00:00;22.20;76.19;Canopy;January;J1;Day
UJ142755;20/01/2017;18:00:00;20.41;86.72;Understory;January;J1;Day
UJ142755;20/01/2017;18:30:00;20.46;86.84;Understory;January;J1;Night
CJ142755;20/01/2017;18:30:00;20.84;82.19;Canopy;January;J1;Night
UJ142755;20/01/2017;18:30:00;19.94;88.60;Understory;January;J1;Night
UJ142755;20/01/2017;19:00:00;20.03;86.47;Understory;January;J1;Night
CJ142755;20/01/2017;19:00:00;19.82;84.71;Canopy;January;J1;Night
UJ142755;20/01/2017;19:00:00;19.60;89.98;Understory;January;J1;Night
UJ142755;20/01/2017;19:30:00;19.53;88.67;Understory;January;J1;Night
CJ142755;20/01/2017;19:30:00;18.75;87.97;Canopy;January;J1;Night
UJ142755;20/01/2017;19:30:00;18.96;90.74;Understory;January;J1;Night
UJ142755;20/01/2017;20:00:00;19.08;90.23;Understory;January;J1;Night
CJ142755;20/01/2017;20:00:00;18.22;89.68;Canopy;January;J1;Night
UJ142755;20/01/2017;20:00:00;18.49;91.56;Understory;January;J1;Night
UJ142755;20/01/2017;20:30:00;18.51;90.95;Understory;January;J1;Night
CJ142755;20/01/2017;20:30:00;17.37;92.55;Canopy;January;J1;Night
UJ142755;20/01/2017;20:30:00;17.94;93.49;Understory;January;J1;Night
UJ142755;20/01/2017;21:00:00;17.99;91.81;Understory;January;J1;Night
CJ142755;20/01/2017;21:00:00;16.82;94.31;Canopy;January;J1;Night
UJ142755;20/01/2017;21:00:00;17.49;94.64;Understory;January;J1;Night
UJ142755;20/01/2017;21:30:00;17.61;92.93;Understory;January;J1;Night
CJ142755;20/01/2017;21:30:00;16.58;93.77;Canopy;January;J1;Night
UJ142755;20/01/2017;21:30:00;17.23;94.41;Understory;January;J1;Night
UJ142755;20/01/2017;22:00:00;17.30;93.43;Understory;January;J1;Night
CJ142755;20/01/2017;22:00:00;16.06;95.20;Canopy;January;J1;Night
UJ142755;20/01/2017;22:00:00;16.80;95.19;Understory;January;J1;Night
UJ142755;20/01/2017;22:30:00;17.06;94.08;Understory;January;J1;Night
CJ142755;20/01/2017;22:30:00;15.84;96.34;Canopy;January;J1;Night
UJ142755;20/01/2017;22:30:00;16.46;95.83;Understory;January;J1;Night
UJ142755;20/01/2017;23:00:00;16.75;94.55;Understory;January;J1;Night
CJ142755;20/01/2017;23:00:00;15.72;96.85;Canopy;January;J1;Night
UJ142755;20/01/2017;23:00:00;16.27;96.68;Understory;January;J1;Night
UJ142755;20/01/2017;23:30:00;16.70;95.40;Understory;January;J1;Night
CJ142755;20/01/2017;23:30:00;15.80;96.79;Canopy;January;J1;Night
UJ142755;20/01/2017;23:30:00;16.27;97.02;Understory;January;J1;Night
CJ142755;20/01/2017;00:00:00;14.34;97.19;Canopy;January;J1;Night
CJ142755;20/01/2017;00:30:00;14.27;97.96;Canopy;January;J1;Night
CJ142755;20/01/2017;01:00:00;13.79;98.44;Canopy;January;J1;Night
CJ142755;20/01/2017;01:30:00;13.50;98.86;Canopy;January;J1;Night
CJ142755;20/01/2017;02:00:00;13.35;99.08;Canopy;January;J1;Night
CJ142755;20/01/2017;02:30:00;13.40;99.44;Canopy;January;J1;Night
CJ142755;20/01/2017;03:00:00;13.11;99.46;Canopy;January;J1;Night
CJ142755;20/01/2017;03:30:00;13.11;99.81;Canopy;January;J1;Night
CJ142755;20/01/2017;04:00:00;12.94;99.57;Canopy;January;J1;Night
CJ142755;20/01/2017;04:30:00;12.73;100.00;Canopy;January;J1;Night
CJ142755;20/01/2017;05:00:00;12.75;99.91;Canopy;January;J1;Night
CJ142755;20/01/2017;05:30:00;12.61;100.00;Canopy;January;J1;Night
CJ142755;20/01/2017;06:00:00;13.02;100.00;Canopy;January;J1;Night
CJ142755;20/01/2017;06:30:00;13.21;100.00;Canopy;January;J1;Night
CJ142755;20/01/2017;07:00:00;12.92;100.00;Canopy;January;J1;Night
CJ142755;20/01/2017;07:30:00;13.35;100.00;Canopy;January;J1;Night
CJ142755;20/01/2017;08:00:00;14.15;100.00;Canopy;January;J1;Day
CJ142755;20/01/2017;08:30:00;15.27;98.31;Canopy;January;J1;Day
CJ142755;20/01/2017;09:00:00;16.49;95.42;Canopy;January;J1;Day
CJ142755;20/01/2017;09:30:00;18.18;86.96;Canopy;January;J1;Day
CJ142755;20/01/2017;10:00:00;20.20;77.96;Canopy;January;J1;Day
CJ142755;20/01/2017;10:30:00;26.52;59.58;Canopy;January;J1;Day
CJ142755;20/01/2017;11:00:00;28.77;47.90;Canopy;January;J1;Day
CJ142755;20/01/2017;11:30:00;30.82;42.67;Canopy;January;J1;Day
CJ142755;20/01/2017;12:00:00;28.84;43.27;Canopy;January;J1;Day
CJ142755;20/01/2017;12:30:00;27.21;50.09;Canopy;January;J1;Day
CJ142755;20/01/2017;13:00:00;26.65;55.38;Canopy;January;J1;Day
CJ142755;20/01/2017;13:30:00;24.65;59.44;Canopy;January;J1;Day
CJ142755;20/01/2017;14:00:00;30.19;50.90;Canopy;January;J1;Day
CJ142755;20/01/2017;14:30:00;33.44;39.68;Canopy;January;J1;Day
CJ142755;20/01/2017;15:00:00;27.46;55.68;Canopy;January;J1;Day
CJ142755;20/01/2017;15:30:00;24.48;64.97;Canopy;January;J1;Day
CJ142755;20/01/2017;16:00:00;27.38;55.42;Canopy;January;J1;Day
CJ142755;20/01/2017;16:30:00;24.12;66.90;Canopy;January;J1;Day
CJ142755;20/01/2017;17:00:00;23.38;70.17;Canopy;January;J1;Day
CJ142755;20/01/2017;17:30:00;22.49;75.01;Canopy;January;J1;Day
CJ142755;20/01/2017;18:00:00;21.41;78.32;Canopy;January;J1;Day
CJ142755;20/01/2017;18:30:00;21.44;78.70;Canopy;January;J1;Night
CJ142755;20/01/2017;19:00:00;20.03;83.12;Canopy;January;J1;Night
CJ142755;20/01/2017;19:30:00;19.32;85.09;Canopy;January;J1;Night
CJ142755;20/01/2017;20:00:00;18.77;87.05;Canopy;January;J1;Night
CJ142755;20/01/2017;20:30:00;17.37;91.71;Canopy;January;J1;Night
CJ142755;20/01/2017;21:00:00;16.56;94.50;Canopy;January;J1;Night
CJ142755;20/01/2017;21:30:00;16.23;95.87;Canopy;January;J1;Night
CJ142755;20/01/2017;22:00:00;15.89;96.56;Canopy;January;J1;Night
CJ142755;20/01/2017;22:30:00;15.70;97.38;Canopy;January;J1;Night
CJ142755;20/01/2017;23:00:00;15.46;98.18;Canopy;January;J1;Night
CJ142755;20/01/2017;23:30:00;15.39;98.42;Canopy;January;J1;Night
UJ142756;21/01/2017;00:00:00;16.63;95.27;Understory;January;J1;Night
CJ142756;21/01/2017;00:00:00;15.56;96.83;Canopy;January;J1;Night
UJ142756;21/01/2017;00:00:00;16.13;96.77;Understory;January;J1;Night
UJ142756;21/01/2017;00:30:00;16.39;96.12;Understory;January;J1;Night
CJ142756;21/01/2017;00:30:00;15.53;96.56;Canopy;January;J1;Night
UJ142756;21/01/2017;00:30:00;16.06;96.47;Understory;January;J1;Night
UJ142756;21/01/2017;01:00:00;16.13;95.82;Understory;January;J1;Night
CJ142756;21/01/2017;01:00:00;15.32;97.12;Canopy;January;J1;Night
UJ142756;21/01/2017;01:00:00;15.94;96.75;Understory;January;J1;Night
UJ142756;21/01/2017;01:30:00;15.99;96.48;Understory;January;J1;Night
CJ142756;21/01/2017;01:30:00;14.96;97.95;Canopy;January;J1;Night
UJ142756;21/01/2017;01:30:00;15.65;97.21;Understory;January;J1;Night
UJ142756;21/01/2017;02:00:00;15.63;96.59;Understory;January;J1;Night
CJ142756;21/01/2017;02:00:00;14.86;98.43;Canopy;January;J1;Night
UJ142756;21/01/2017;02:00:00;15.44;97.92;Understory;January;J1;Night
UJ142756;21/01/2017;02:30:00;15.61;97.48;Understory;January;J1;Night
CJ142756;21/01/2017;02:30:00;14.77;98.76;Canopy;January;J1;Night
UJ142756;21/01/2017;02:30:00;15.37;98.21;Understory;January;J1;Night
UJ142756;21/01/2017;03:00:00;15.37;97.37;Understory;January;J1;Night
CJ142756;21/01/2017;03:00:00;14.48;98.98;Canopy;January;J1;Night
UJ142756;21/01/2017;03:00:00;15.13;98.32;Understory;January;J1;Night
UJ142756;21/01/2017;03:30:00;15.10;97.58;Understory;January;J1;Night
CJ142756;21/01/2017;03:30:00;14.31;98.84;Canopy;January;J1;Night
UJ142756;21/01/2017;03:30:00;14.94;98.14;Understory;January;J1;Night
UJ142756;21/01/2017;04:00:00;14.94;97.74;Understory;January;J1;Night
CJ142756;21/01/2017;04:00:00;14.12;98.33;Canopy;January;J1;Night
UJ142756;21/01/2017;04:00:00;14.79;97.54;Understory;January;J1;Night
UJ142756;21/01/2017;04:30:00;14.70;97.77;Understory;January;J1;Night
CJ142756;21/01/2017;04:30:00;13.95;98.74;Canopy;January;J1;Night
UJ142756;21/01/2017;04:30:00;14.65;97.86;Understory;January;J1;Night
UJ142756;21/01/2017;05:00:00;14.46;97.50;Understory;January;J1;Night
CJ142756;21/01/2017;05:00:00;13.74;99.08;Canopy;January;J1;Night
UJ142756;21/01/2017;05:00:00;14.51;98.08;Understory;January;J1;Night
UJ142756;21/01/2017;05:30:00;14.29;97.87;Understory;January;J1;Night
CJ142756;21/01/2017;05:30:00;13.35;99.43;Canopy;January;J1;Night
UJ142756;21/01/2017;05:30:00;14.19;98.27;Understory;January;J1;Night
UJ142756;21/01/2017;06:00:00;13.93;97.46;Understory;January;J1;Night
CJ142756;21/01/2017;06:00:00;13.35;99.63;Canopy;January;J1;Night
UJ142756;21/01/2017;06:00:00;14.12;98.13;Understory;January;J1;Night
UJ142756;21/01/2017;06:30:00;13.47;97.64;Understory;January;J1;Night
CJ142756;21/01/2017;06:30:00;13.47;99.96;Canopy;January;J1;Night
UJ142756;21/01/2017;06:30:00;14.17;99.00;Understory;January;J1;Night
UJ142756;21/01/2017;07:00:00;13.57;98.41;Understory;January;J1;Night
CJ142756;21/01/2017;07:00:00;13.50;99.64;Canopy;January;J1;Night
UJ142756;21/01/2017;07:00:00;14.12;98.83;Understory;January;J1;Night
UJ142756;21/01/2017;07:30:00;13.50;98.41;Understory;January;J1;Night
CJ142756;21/01/2017;07:30:00;14.43;98.21;Canopy;January;J1;Night
UJ142756;21/01/2017;07:30:00;14.36;98.60;Understory;January;J1;Night
UJ142756;21/01/2017;08:00:00;13.81;98.80;Understory;January;J1;Day
CJ142756;21/01/2017;08:00:00;20.48;75.36;Canopy;January;J1;Day
UJ142756;21/01/2017;08:00:00;14.94;97.99;Understory;January;J1;Day
UJ142756;21/01/2017;08:30:00;14.63;99.28;Understory;January;J1;Day
CJ142756;21/01/2017;08:30:00;17.42;83.70;Canopy;January;J1;Day
UJ142756;21/01/2017;08:30:00;16.32;91.18;Understory;January;J1;Day
UJ142756;21/01/2017;09:00:00;15.37;98.57;Understory;January;J1;Day
CJ142756;21/01/2017;09:00:00;19.51;78.86;Canopy;January;J1;Day
UJ142756;21/01/2017;09:00:00;16.82;86.81;Understory;January;J1;Day
UJ142756;21/01/2017;09:30:00;16.11;97.23;Understory;January;J1;Day
CJ142756;21/01/2017;09:30:00;19.44;70.14;Canopy;January;J1;Day
UJ142756;21/01/2017;09:30:00;17.99;80.36;Understory;January;J1;Day
UJ142756;21/01/2017;10:00:00;17.06;95.23;Understory;January;J1;Day
CJ142756;21/01/2017;10:00:00;20.39;70.58;Canopy;January;J1;Day
UJ142756;21/01/2017;10:00:00;18.89;77.71;Understory;January;J1;Day
UJ142756;21/01/2017;10:30:00;18.27;85.51;Understory;January;J1;Day
CJ142756;21/01/2017;10:30:00;21.51;65.04;Canopy;January;J1;Day
UJ142756;21/01/2017;10:30:00;19.75;73.37;Understory;January;J1;Day
UJ142756;21/01/2017;11:00:00;19.25;83.50;Understory;January;J1;Day
CJ142756;21/01/2017;11:00:00;23.28;62.53;Canopy;January;J1;Day
UJ142756;21/01/2017;11:00:00;20.41;72.37;Understory;January;J1;Day
UJ142756;21/01/2017;11:30:00;20.08;83.22;Understory;January;J1;Day
CJ142756;21/01/2017;11:30:00;22.32;62.01;Canopy;January;J1;Day
UJ142756;21/01/2017;11:30:00;20.37;76.88;Understory;January;J1;Day
UJ142756;21/01/2017;12:00:00;20.94;79.30;Understory;January;J1;Day
CJ142756;21/01/2017;12:00:00;22.78;59.49;Canopy;January;J1;Day
UJ142756;21/01/2017;12:00:00;21.06;71.26;Understory;January;J1;Day
UJ142756;21/01/2017;12:30:00;21.37;75.82;Understory;January;J1;Day
CJ142756;21/01/2017;12:30:00;22.13;67.69;Canopy;January;J1;Day
UJ142756;21/01/2017;12:30:00;20.46;76.96;Understory;January;J1;Day
UJ142756;21/01/2017;13:00:00;22.35;73.12;Understory;January;J1;Day
CJ142756;21/01/2017;13:00:00;23.81;59.37;Canopy;January;J1;Day
UJ142756;21/01/2017;13:00:00;21.34;72.60;Understory;January;J1;Day
UJ142756;21/01/2017;13:30:00;22.44;68.75;Understory;January;J1;Day
CJ142756;21/01/2017;13:30:00;23.88;60.06;Canopy;January;J1;Day
UJ142756;21/01/2017;13:30:00;21.18;73.30;Understory;January;J1;Day
UJ142756;21/01/2017;14:00:00;21.51;78.97;Understory;January;J1;Day
CJ142756;21/01/2017;14:00:00;22.23;63.26;Canopy;January;J1;Day
UJ142756;21/01/2017;14:00:00;20.65;75.33;Understory;January;J1;Day
UJ142756;21/01/2017;14:30:00;20.75;80.11;Understory;January;J1;Day
CJ142756;21/01/2017;14:30:00;23.09;64.47;Canopy;January;J1;Day
UJ142756;21/01/2017;14:30:00;21.22;75.88;Understory;January;J1;Day
UJ142756;21/01/2017;15:00:00;21.75;81.48;Understory;January;J1;Day
CJ142756;21/01/2017;15:00:00;23.42;66.66;Canopy;January;J1;Day
UJ142756;21/01/2017;15:00:00;21.25;78.94;Understory;January;J1;Day
