Code;Data;Hora;Time;Temp;UR;Strata;SU;Period
U42755J1;19/01/2017;15:00:00;20/01/2017;21.87;73.49;Understory;J1;Day
C42755J1;19/01/2017;15:30:00;20/01/2017;28.72;46.46;Canopy;J1;Day
C42755J1;19/01/2017;15:30:00;20/01/2017;25.38;59.27;Canopy;J1;Day
U42755J1;19/01/2017;15:30:00;20/01/2017;23.74;68.36;Understory;J1;Day
U42755J1;19/01/2017;15:30:00;20/01/2017;21.8;73.97;Understory;J1;Day
C42755J1;19/01/2017;16:00:00;20/01/2017;27.38;51.61;Canopy;J1;Day
C42755J1;19/01/2017;16:00:00;20/01/2017;27.51;52.81;Canopy;J1;Day
U42755J1;19/01/2017;16:00:00;20/01/2017;31.92;54.73;Understory;J1;Day
U42755J1;19/01/2017;16:00:00;20/01/2017;21.63;74.05;Understory;J1;Day
C42755J1;19/01/2017;16:30:00;20/01/2017;25.36;59.08;Canopy;J1;Day
C42755J1;19/01/2017;16:30:00;20/01/2017;28.1;53.21;Canopy;J1;Day
U42755J1;19/01/2017;16:30:00;20/01/2017;29.74;51.42;Understory;J1;Day
U42755J1;19/01/2017;16:30:00;20/01/2017;21.34;76.59;Understory;J1;Day
C42755J1;19/01/2017;17:00:00;20/01/2017;23.83;63.23;Canopy;J1;Day
C42755J1;19/01/2017;17:00:00;20/01/2017;27.48;54.33;Canopy;J1;Day
U42755J1;19/01/2017;17:00:00;20/01/2017;23.91;69.61;Understory;J1;Day
U42755J1;19/01/2017;17:00:00;20/01/2017;21.03;78.07;Understory;J1;Day
C42755J1;19/01/2017;17:30:00;20/01/2017;22.94;67.26;Canopy;J1;Day
C42755J1;19/01/2017;17:30:00;20/01/2017;26.92;55.45;Canopy;J1;Day
U42755J1;19/01/2017;17:30:00;20/01/2017;21.87;78.02;Understory;J1;Day
U42755J1;19/01/2017;17:30:00;20/01/2017;20.56;79.76;Understory;J1;Day
C42755J1;19/01/2017;18:00:00;20/01/2017;21.87;71.86;Canopy;J1;Day
C42755J1;19/01/2017;18:00:00;20/01/2017;24.27;64.21;Canopy;J1;Day
U42755J1;19/01/2017;18:00:00;20/01/2017;21.13;82.64;Understory;J1;Day
U42755J1;19/01/2017;18:00:00;20/01/2017;20.08;83.61;Understory;J1;Day
C42755J1;19/01/2017;18:30:00;20/01/2017;21.03;73.53;Canopy;J1;Night
C42755J1;19/01/2017;18:30:00;20/01/2017;20.89;74.49;Canopy;J1;Night
U42755J1;19/01/2017;18:30:00;20/01/2017;20.56;82.65;Understory;J1;Night
U42755J1;19/01/2017;18:30:00;20/01/2017;19.6;84.41;Understory;J1;Night
C42755J1;19/01/2017;19:00:00;20/01/2017;19.87;77.63;Canopy;J1;Night
C42755J1;19/01/2017;19:00:00;20/01/2017;19.48;79.93;Canopy;J1;Night
U42755J1;19/01/2017;19:00:00;20/01/2017;20.01;82.87;Understory;J1;Night
U42755J1;19/01/2017;19:00:00;20/01/2017;19.15;84.95;Understory;J1;Night
C42755J1;19/01/2017;19:30:00;20/01/2017;18.96;80.29;Canopy;J1;Night
C42755J1;19/01/2017;19:30:00;20/01/2017;18.89;81;Canopy;J1;Night
U42755J1;19/01/2017;19:30:00;20/01/2017;19.41;84.62;Understory;J1;Night
U42755J1;19/01/2017;19:30:00;20/01/2017;18.51;86.25;Understory;J1;Night
C42755J1;19/01/2017;20:00:00;20/01/2017;17.65;82.68;Canopy;J1;Night
C42755J1;19/01/2017;20:00:00;20/01/2017;17.53;84.22;Canopy;J1;Night
U42755J1;19/01/2017;20:00:00;20/01/2017;18.56;83.9;Understory;J1;Night
U42755J1;19/01/2017;20:00:00;20/01/2017;17.82;87.37;Understory;J1;Night
C42755J1;19/01/2017;20:30:00;20/01/2017;16.53;85.27;Canopy;J1;Night
C42755J1;19/01/2017;20:30:00;20/01/2017;16.8;86.04;Canopy;J1;Night
U42755J1;19/01/2017;20:30:00;20/01/2017;17.7;85.13;Understory;J1;Night
U42755J1;19/01/2017;20:30:00;20/01/2017;17.23;88.14;Understory;J1;Night
C42755J1;19/01/2017;21:00:00;20/01/2017;15.77;90.17;Canopy;J1;Night
C42755J1;19/01/2017;21:00:00;20/01/2017;16.03;90.08;Canopy;J1;Night
U42755J1;19/01/2017;21:00:00;20/01/2017;17.2;88.25;Understory;J1;Night
U42755J1;19/01/2017;21:00:00;20/01/2017;16.7;90.8;Understory;J1;Night
C42755J1;19/01/2017;21:30:00;20/01/2017;15.46;92.6;Canopy;J1;Night
C42755J1;19/01/2017;21:30:00;20/01/2017;15.7;90.76;Canopy;J1;Night
U42755J1;19/01/2017;21:30:00;20/01/2017;16.84;89.87;Understory;J1;Night
U42755J1;19/01/2017;21:30:00;20/01/2017;16.39;91.2;Understory;J1;Night
C42755J1;19/01/2017;22:00:00;20/01/2017;15.06;93.51;Canopy;J1;Night
C42755J1;19/01/2017;22:00:00;20/01/2017;15.34;92.44;Canopy;J1;Night
U42755J1;19/01/2017;22:00:00;20/01/2017;16.49;90.51;Understory;J1;Night
U42755J1;19/01/2017;22:00:00;20/01/2017;16.01;92.29;Understory;J1;Night
C42755J1;19/01/2017;22:30:00;20/01/2017;14.77;95.38;Canopy;J1;Night
C42755J1;19/01/2017;22:30:00;20/01/2017;14.98;94.33;Canopy;J1;Night
U42755J1;19/01/2017;22:30:00;20/01/2017;16.2;92.21;Understory;J1;Night
U42755J1;19/01/2017;22:30:00;20/01/2017;15.68;93.93;Understory;J1;Night
C42755J1;19/01/2017;23:00:00;20/01/2017;14.58;96.39;Canopy;J1;Night
C42755J1;19/01/2017;23:00:00;20/01/2017;14.79;94.82;Canopy;J1;Night
U42755J1;19/01/2017;23:00:00;20/01/2017;16.01;92.74;Understory;J1;Night
U42755J1;19/01/2017;23:00:00;20/01/2017;15.46;94.63;Understory;J1;Night
C42755J1;19/01/2017;23:30:00;20/01/2017;14.51;96.65;Canopy;J1;Night
C42755J1;19/01/2017;23:30:00;20/01/2017;14.84;95.25;Canopy;J1;Night
U42755J1;19/01/2017;23:30:00;20/01/2017;15.89;93.54;Understory;J1;Night
U42755J1;19/01/2017;23:30:00;20/01/2017;15.41;95.16;Understory;J1;Night
C42755J1;20/01/2017;00:00:00;20/01/2017;14.34;97.19;Canopy;J1;Night
C42755J1;20/01/2017;00:00:00;20/01/2017;14.91;95.11;Canopy;J1;Night
U42755J1;20/01/2017;00:00:00;20/01/2017;15.82;94.18;Understory;J1;Night
U42755J1;20/01/2017;00:00:00;20/01/2017;15.39;95.18;Understory;J1;Night
C42755J1;20/01/2017;00:30:00;20/01/2017;14.27;97.96;Canopy;J1;Night
C42755J1;20/01/2017;00:30:00;20/01/2017;14.84;94.88;Canopy;J1;Night
U42755J1;20/01/2017;00:30:00;20/01/2017;15.61;95.08;Understory;J1;Night
U42755J1;20/01/2017;00:30:00;20/01/2017;15.39;94.95;Understory;J1;Night
C42755J1;20/01/2017;01:00:00;20/01/2017;13.79;98.44;Canopy;J1;Night
C42755J1;20/01/2017;01:00:00;20/01/2017;14.46;96.46;Canopy;J1;Night
U42755J1;20/01/2017;01:00:00;20/01/2017;15.25;94.55;Understory;J1;Night
U42755J1;20/01/2017;01:00:00;20/01/2017;15.13;95.86;Understory;J1;Night
C42755J1;20/01/2017;01:30:00;20/01/2017;13.5;98.86;Canopy;J1;Night
C42755J1;20/01/2017;01:30:00;20/01/2017;13.98;97.12;Canopy;J1;Night
U42755J1;20/01/2017;01:30:00;20/01/2017;15.01;95.01;Understory;J1;Night
U42755J1;20/01/2017;01:30:00;20/01/2017;14.82;96.32;Understory;J1;Night
C42755J1;20/01/2017;02:00:00;20/01/2017;13.35;99.08;Canopy;J1;Night
C42755J1;20/01/2017;02:00:00;20/01/2017;13.83;97.26;Canopy;J1;Night
U42755J1;20/01/2017;02:00:00;20/01/2017;14.65;95.04;Understory;J1;Night
U42755J1;20/01/2017;02:00:00;20/01/2017;14.48;96.64;Understory;J1;Night
C42755J1;20/01/2017;02:30:00;20/01/2017;13.4;99.44;Canopy;J1;Night
C42755J1;20/01/2017;02:30:00;20/01/2017;13.98;97.07;Canopy;J1;Night
U42755J1;20/01/2017;02:30:00;20/01/2017;14.58;96.1;Understory;J1;Night
U42755J1;20/01/2017;02:30:00;20/01/2017;14.55;96.69;Understory;J1;Night
C42755J1;20/01/2017;03:00:00;20/01/2017;13.11;99.46;Canopy;J1;Night
C42755J1;20/01/2017;03:00:00;20/01/2017;13.74;97.11;Canopy;J1;Night
U42755J1;20/01/2017;03:00:00;20/01/2017;14.51;96.01;Understory;J1;Night
U42755J1;20/01/2017;03:00:00;20/01/2017;14.43;96.42;Understory;J1;Night
C42755J1;20/01/2017;03:30:00;20/01/2017;13.11;99.81;Canopy;J1;Night
C42755J1;20/01/2017;03:30:00;20/01/2017;13.64;97.23;Canopy;J1;Night
U42755J1;20/01/2017;03:30:00;20/01/2017;14.31;96.14;Understory;J1;Night
U42755J1;20/01/2017;03:30:00;20/01/2017;14.31;96.6;Understory;J1;Night
C42755J1;20/01/2017;04:00:00;20/01/2017;12.94;99.57;Canopy;J1;Night
C42755J1;20/01/2017;04:00:00;20/01/2017;13.52;97.81;Canopy;J1;Night
U42755J1;20/01/2017;04:00:00;20/01/2017;14.15;96.19;Understory;J1;Night
U42755J1;20/01/2017;04:00:00;20/01/2017;14.19;97.05;Understory;J1;Night
C42755J1;20/01/2017;04:30:00;20/01/2017;12.73;100;Canopy;J1;Night
C42755J1;20/01/2017;04:30:00;20/01/2017;13.4;98.49;Canopy;J1;Night
U42755J1;20/01/2017;04:30:00;20/01/2017;14.03;96.32;Understory;J1;Night
U42755J1;20/01/2017;04:30:00;20/01/2017;14.1;97.66;Understory;J1;Night
C42755J1;20/01/2017;05:00:00;20/01/2017;12.75;99.91;Canopy;J1;Night
C42755J1;20/01/2017;05:00:00;20/01/2017;13.5;98.81;Canopy;J1;Night
U42755J1;20/01/2017;05:00:00;20/01/2017;13.93;96.52;Understory;J1;Night
U42755J1;20/01/2017;05:00:00;20/01/2017;14.17;98.14;Understory;J1;Night
C42755J1;20/01/2017;05:30:00;20/01/2017;12.61;100;Canopy;J1;Night
C42755J1;20/01/2017;05:30:00;20/01/2017;13.55;99.08;Canopy;J1;Night
U42755J1;20/01/2017;05:30:00;20/01/2017;13.81;96.41;Understory;J1;Night
U42755J1;20/01/2017;05:30:00;20/01/2017;14.17;98.24;Understory;J1;Night
C42755J1;20/01/2017;06:00:00;20/01/2017;13.02;100;Canopy;J1;Night
C42755J1;20/01/2017;06:00:00;20/01/2017;13.67;99.36;Canopy;J1;Night
U42755J1;20/01/2017;06:00:00;20/01/2017;13.93;97.36;Understory;J1;Night
U42755J1;20/01/2017;06:00:00;20/01/2017;14.27;98.47;Understory;J1;Night
C42755J1;20/01/2017;06:30:00;20/01/2017;13.21;100;Canopy;J1;Night
C42755J1;20/01/2017;06:30:00;20/01/2017;13.55;99.43;Canopy;J1;Night
U42755J1;20/01/2017;06:30:00;20/01/2017;14.07;97.81;Understory;J1;Night
U42755J1;20/01/2017;06:30:00;20/01/2017;14.22;98.3;Understory;J1;Night
C42755J1;20/01/2017;07:00:00;20/01/2017;12.92;100;Canopy;J1;Night
C42755J1;20/01/2017;07:00:00;20/01/2017;13.74;99.74;Canopy;J1;Night
U42755J1;20/01/2017;07:00:00;20/01/2017;13.86;97.19;Understory;J1;Night
U42755J1;20/01/2017;07:00:00;20/01/2017;14.27;99.08;Understory;J1;Night
C42755J1;20/01/2017;07:30:00;20/01/2017;13.35;100;Canopy;J1;Night
C42755J1;20/01/2017;07:30:00;20/01/2017;14.72;98.62;Canopy;J1;Night
U42755J1;20/01/2017;07:30:00;20/01/2017;13.93;98.12;Understory;J1;Night
U42755J1;20/01/2017;07:30:00;20/01/2017;14.55;98.55;Understory;J1;Night
C42755J1;20/01/2017;08:00:00;20/01/2017;14.15;100;Canopy;J1;Day
C42755J1;20/01/2017;08:00:00;20/01/2017;21.2;75.67;Canopy;J1;Day
U42755J1;20/01/2017;08:00:00;20/01/2017;14.36;98.44;Understory;J1;Day
U42755J1;20/01/2017;08:00:00;20/01/2017;15.18;97.03;Understory;J1;Day
C42755J1;20/01/2017;08:30:00;20/01/2017;15.27;98.31;Canopy;J1;Day
C42755J1;20/01/2017;08:30:00;20/01/2017;17.39;87.29;Canopy;J1;Day
U42755J1;20/01/2017;08:30:00;20/01/2017;15.18;98.77;Understory;J1;Day
U42755J1;20/01/2017;08:30:00;20/01/2017;15.8;95.65;Understory;J1;Day
C42755J1;20/01/2017;09:00:00;20/01/2017;16.49;95.42;Canopy;J1;Day
C42755J1;20/01/2017;09:00:00;20/01/2017;20.39;78.34;Canopy;J1;Day
U42755J1;20/01/2017;09:00:00;20/01/2017;16.08;96.71;Understory;J1;Day
U42755J1;20/01/2017;09:00:00;20/01/2017;16.96;92.77;Understory;J1;Day
C42755J1;20/01/2017;09:30:00;20/01/2017;18.18;86.96;Canopy;J1;Day
C42755J1;20/01/2017;09:30:00;20/01/2017;19.79;77.19;Canopy;J1;Day
U42755J1;20/01/2017;09:30:00;20/01/2017;16.92;94.02;Understory;J1;Day
U42755J1;20/01/2017;09:30:00;20/01/2017;17.94;86.14;Understory;J1;Day
C42756J1;20/01/2017;10:00:00;21/01/2017;20.2;77.96;Canopy;J1;Day
C42756J1;20/01/2017;10:00:00;21/01/2017;19.65;75.99;Canopy;J1;Day
U42756J1;20/01/2017;10:00:00;21/01/2017;17.68;91.78;Understory;J1;Day
U42756J1;20/01/2017;10:00:00;21/01/2017;18.51;83.7;Understory;J1;Day
C42756J1;20/01/2017;10:30:00;21/01/2017;26.52;59.58;Canopy;J1;Day
C42756J1;20/01/2017;10:30:00;21/01/2017;20.98;71.75;Canopy;J1;Day
U42756J1;20/01/2017;10:30:00;21/01/2017;18.3;91.99;Understory;J1;Day
U42756J1;20/01/2017;10:30:00;21/01/2017;19.25;80.24;Understory;J1;Day
C42756J1;20/01/2017;11:00:00;21/01/2017;28.77;47.9;Canopy;J1;Day
C42756J1;20/01/2017;11:00:00;21/01/2017;22.71;67.01;Canopy;J1;Day
U42756J1;20/01/2017;11:00:00;21/01/2017;19.22;82.64;Understory;J1;Day
U42756J1;20/01/2017;11:00:00;21/01/2017;20.13;77.86;Understory;J1;Day
C42756J1;20/01/2017;11:30:00;21/01/2017;30.82;42.67;Canopy;J1;Day
C42756J1;20/01/2017;11:30:00;21/01/2017;22.99;60.74;Canopy;J1;Day
U42756J1;20/01/2017;11:30:00;21/01/2017;20.15;80.6;Understory;J1;Day
U42756J1;20/01/2017;11:30:00;21/01/2017;20.87;71.52;Understory;J1;Day
C42756J1;20/01/2017;12:00:00;21/01/2017;28.84;43.27;Canopy;J1;Day
C42756J1;20/01/2017;12:00:00;21/01/2017;23.86;61.19;Canopy;J1;Day
U42756J1;20/01/2017;12:00:00;21/01/2017;21.15;71.02;Understory;J1;Day
U42756J1;20/01/2017;12:00:00;21/01/2017;21.68;76.23;Understory;J1;Day
C42756J1;20/01/2017;12:30:00;21/01/2017;27.21;50.09;Canopy;J1;Day
C42756J1;20/01/2017;12:30:00;21/01/2017;23.74;58.96;Canopy;J1;Day
U42756J1;20/01/2017;12:30:00;21/01/2017;21.56;80.12;Understory;J1;Day
U42756J1;20/01/2017;12:30:00;21/01/2017;22.27;67.56;Understory;J1;Day
C42756J1;20/01/2017;13:00:00;21/01/2017;26.65;55.38;Canopy;J1;Day
C42756J1;20/01/2017;13:00:00;21/01/2017;24.2;61.76;Canopy;J1;Day
U42756J1;20/01/2017;13:00:00;21/01/2017;21.75;77.88;Understory;J1;Day
U42756J1;20/01/2017;13:00:00;21/01/2017;22.23;73.71;Understory;J1;Day
C42756J1;20/01/2017;13:30:00;21/01/2017;24.65;59.44;Canopy;J1;Day
C42756J1;20/01/2017;13:30:00;21/01/2017;24.9;62.12;Canopy;J1;Day
U42756J1;20/01/2017;13:30:00;21/01/2017;20.79;79.33;Understory;J1;Day
U42756J1;20/01/2017;13:30:00;21/01/2017;22.08;75.76;Understory;J1;Day
C42756J1;20/01/2017;14:00:00;21/01/2017;30.19;50.9;Canopy;J1;Day
C42756J1;20/01/2017;14:00:00;21/01/2017;24.85;64.85;Canopy;J1;Day
U42756J1;20/01/2017;14:00:00;21/01/2017;22.15;82.33;Understory;J1;Day
U42756J1;20/01/2017;14:00:00;21/01/2017;22.27;74.3;Understory;J1;Day
C42756J1;20/01/2017;14:30:00;21/01/2017;33.44;39.68;Canopy;J1;Day
C42756J1;20/01/2017;14:30:00;21/01/2017;24;66.91;Canopy;J1;Day
U42756J1;20/01/2017;14:30:00;21/01/2017;23.14;77.62;Understory;J1;Day
U42756J1;20/01/2017;14:30:00;21/01/2017;21.77;78.63;Understory;J1;Day
C42756J1;20/01/2017;15:00:00;21/01/2017;27.46;55.68;Canopy;J1;Day
C42756J1;20/01/2017;15:00:00;21/01/2017;23.98;67.03;Canopy;J1;Day
U42756J1;20/01/2017;15:00:00;21/01/2017;22.78;77.58;Understory;J1;Day
U42756J1;20/01/2017;15:00:00;21/01/2017;21.89;78.71;Understory;J1;Day
C42756J1;20/01/2017;15:30:00;21/01/2017;24.48;64.97;Canopy;J1;Day
C42756J1;20/01/2017;15:30:00;21/01/2017;23.26;70.26;Canopy;J1;Day
U42756J1;20/01/2017;15:30:00;21/01/2017;21.39;82;Understory;J1;Day
U42756J1;20/01/2017;15:30:00;21/01/2017;21.53;80;Understory;J1;Day
C42756J1;20/01/2017;16:00:00;21/01/2017;27.38;55.42;Canopy;J1;Day
C42756J1;20/01/2017;16:00:00;21/01/2017;25.84;63.07;Canopy;J1;Day
U42756J1;20/01/2017;16:00:00;21/01/2017;27.6;63.95;Understory;J1;Day
U42756J1;20/01/2017;16:00:00;21/01/2017;21.6;80.41;Understory;J1;Day
C42756J1;20/01/2017;16:30:00;21/01/2017;24.12;66.9;Canopy;J1;Day
C42756J1;20/01/2017;16:30:00;21/01/2017;26.92;59.39;Canopy;J1;Day
U42756J1;20/01/2017;16:30:00;21/01/2017;22.59;80.68;Understory;J1;Day
U42756J1;20/01/2017;16:30:00;21/01/2017;21.44;81.08;Understory;J1;Day
C42756J1;20/01/2017;17:00:00;21/01/2017;23.38;70.17;Canopy;J1;Day
C42756J1;20/01/2017;17:00:00;21/01/2017;27.43;58.35;Canopy;J1;Day
U42756J1;20/01/2017;17:00:00;21/01/2017;21.94;80.17;Understory;J1;Day
U42756J1;20/01/2017;17:00:00;21/01/2017;21.27;82.59;Understory;J1;Day
C42756J1;20/01/2017;17:30:00;21/01/2017;22.49;75.01;Canopy;J1;Day
C42756J1;20/01/2017;17:30:00;21/01/2017;23.88;70.76;Canopy;J1;Day
U42756J1;20/01/2017;17:30:00;21/01/2017;21.13;86.56;Understory;J1;Day
U42756J1;20/01/2017;17:30:00;21/01/2017;20.94;85.71;Understory;J1;Day
C42756J1;20/01/2017;18:00:00;21/01/2017;21.41;78.32;Canopy;J1;Day
C42756J1;20/01/2017;18:00:00;21/01/2017;22.2;76.19;Canopy;J1;Day
U42756J1;20/01/2017;18:00:00;21/01/2017;20.58;86.43;Understory;J1;Day
U42756J1;20/01/2017;18:00:00;21/01/2017;20.41;86.72;Understory;J1;Day
C42756J1;20/01/2017;18:30:00;21/01/2017;21.44;78.7;Canopy;J1;Night
C42756J1;20/01/2017;18:30:00;21/01/2017;20.84;82.19;Canopy;J1;Night
U42756J1;20/01/2017;18:30:00;21/01/2017;20.46;86.84;Understory;J1;Night
U42756J1;20/01/2017;18:30:00;21/01/2017;19.94;88.6;Understory;J1;Night
C42756J1;20/01/2017;19:00:00;21/01/2017;20.03;83.12;Canopy;J1;Night
C42756J1;20/01/2017;19:00:00;21/01/2017;19.82;84.71;Canopy;J1;Night
U42756J1;20/01/2017;19:00:00;21/01/2017;20.03;86.47;Understory;J1;Night
U42756J1;20/01/2017;19:00:00;21/01/2017;19.6;89.98;Understory;J1;Night
C42756J1;20/01/2017;19:30:00;21/01/2017;19.32;85.09;Canopy;J1;Night
C42756J1;20/01/2017;19:30:00;21/01/2017;18.75;87.97;Canopy;J1;Night
U42756J1;20/01/2017;19:30:00;21/01/2017;19.53;88.67;Understory;J1;Night
U42756J1;20/01/2017;19:30:00;21/01/2017;18.96;90.74;Understory;J1;Night
C42756J1;20/01/2017;20:00:00;21/01/2017;18.77;87.05;Canopy;J1;Night
C42756J1;20/01/2017;20:00:00;21/01/2017;18.22;89.68;Canopy;J1;Night
U42756J1;20/01/2017;20:00:00;21/01/2017;19.08;90.23;Understory;J1;Night
U42756J1;20/01/2017;20:00:00;21/01/2017;18.49;91.56;Understory;J1;Night
C42756J1;20/01/2017;20:30:00;21/01/2017;17.37;91.71;Canopy;J1;Night
C42756J1;20/01/2017;20:30:00;21/01/2017;17.37;92.55;Canopy;J1;Night
U42756J1;20/01/2017;20:30:00;21/01/2017;18.51;90.95;Understory;J1;Night
U42756J1;20/01/2017;20:30:00;21/01/2017;17.94;93.49;Understory;J1;Night
C42756J1;20/01/2017;21:00:00;21/01/2017;16.56;94.5;Canopy;J1;Night
C42756J1;20/01/2017;21:00:00;21/01/2017;16.82;94.31;Canopy;J1;Night
U42756J1;20/01/2017;21:00:00;21/01/2017;17.99;91.81;Understory;J1;Night
U42756J1;20/01/2017;21:00:00;21/01/2017;17.49;94.64;Understory;J1;Night
C42756J1;20/01/2017;21:30:00;21/01/2017;16.23;95.87;Canopy;J1;Night
C42756J1;20/01/2017;21:30:00;21/01/2017;16.58;93.77;Canopy;J1;Night
U42756J1;20/01/2017;21:30:00;21/01/2017;17.61;92.93;Understory;J1;Night
U42756J1;20/01/2017;21:30:00;21/01/2017;17.23;94.41;Understory;J1;Night
C42756J1;20/01/2017;22:00:00;21/01/2017;15.89;96.56;Canopy;J1;Night
C42756J1;20/01/2017;22:00:00;21/01/2017;16.06;95.2;Canopy;J1;Night
U42756J1;20/01/2017;22:00:00;21/01/2017;17.3;93.43;Understory;J1;Night
U42756J1;20/01/2017;22:00:00;21/01/2017;16.8;95.19;Understory;J1;Night
C42756J1;20/01/2017;22:30:00;21/01/2017;15.7;97.38;Canopy;J1;Night
C42756J1;20/01/2017;22:30:00;21/01/2017;15.84;96.34;Canopy;J1;Night
U42756J1;20/01/2017;22:30:00;21/01/2017;17.06;94.08;Understory;J1;Night
U42756J1;20/01/2017;22:30:00;21/01/2017;16.46;95.83;Understory;J1;Night
C42756J1;20/01/2017;23:00:00;21/01/2017;15.46;98.18;Canopy;J1;Night
C42756J1;20/01/2017;23:00:00;21/01/2017;15.72;96.85;Canopy;J1;Night
U42756J1;20/01/2017;23:00:00;21/01/2017;16.75;94.55;Understory;J1;Night
U42756J1;20/01/2017;23:00:00;21/01/2017;16.27;96.68;Understory;J1;Night
C42756J1;20/01/2017;23:30:00;21/01/2017;15.39;98.42;Canopy;J1;Night
C42756J1;20/01/2017;23:30:00;21/01/2017;15.8;96.79;Canopy;J1;Night
U42756J1;20/01/2017;23:30:00;21/01/2017;16.7;95.4;Understory;J1;Night
U42756J1;20/01/2017;23:30:00;21/01/2017;16.27;97.02;Understory;J1;Night
C42756J1;21/01/2017;00:00:00;21/01/2017;15.32;98.58;Canopy;J1;Night
C42756J1;21/01/2017;00:00:00;21/01/2017;15.56;96.83;Canopy;J1;Night
U42756J1;21/01/2017;00:00:00;21/01/2017;16.63;95.27;Understory;J1;Night
U42756J1;21/01/2017;00:00:00;21/01/2017;16.13;96.77;Understory;J1;Night
C42756J1;21/01/2017;00:30:00;21/01/2017;15.27;98.9;Canopy;J1;Night
C42756J1;21/01/2017;00:30:00;21/01/2017;15.53;96.56;Canopy;J1;Night
U42756J1;21/01/2017;00:30:00;21/01/2017;16.39;96.12;Understory;J1;Night
U42756J1;21/01/2017;00:30:00;21/01/2017;16.06;96.47;Understory;J1;Night
C42756J1;21/01/2017;01:00:00;21/01/2017;14.94;99.21;Canopy;J1;Night
C42756J1;21/01/2017;01:00:00;21/01/2017;15.32;97.12;Canopy;J1;Night
U42756J1;21/01/2017;01:00:00;21/01/2017;16.13;95.82;Understory;J1;Night
U42756J1;21/01/2017;01:00:00;21/01/2017;15.94;96.75;Understory;J1;Night
C42756J1;21/01/2017;01:30:00;21/01/2017;14.65;99.59;Canopy;J1;Night
C42756J1;21/01/2017;01:30:00;21/01/2017;14.96;97.95;Canopy;J1;Night
U42756J1;21/01/2017;01:30:00;21/01/2017;15.99;96.48;Understory;J1;Night
U42756J1;21/01/2017;01:30:00;21/01/2017;15.65;97.21;Understory;J1;Night
C42756J1;21/01/2017;02:00:00;21/01/2017;14.43;99.98;Canopy;J1;Night
C42756J1;21/01/2017;02:00:00;21/01/2017;14.86;98.43;Canopy;J1;Night
U42756J1;21/01/2017;02:00:00;21/01/2017;15.63;96.59;Understory;J1;Night
U42756J1;21/01/2017;02:00:00;21/01/2017;15.44;97.92;Understory;J1;Night
C42756J1;21/01/2017;02:30:00;21/01/2017;14.41;100;Canopy;J1;Night
C42756J1;21/01/2017;02:30:00;21/01/2017;14.77;98.76;Canopy;J1;Night
U42756J1;21/01/2017;02:30:00;21/01/2017;15.61;97.48;Understory;J1;Night
U42756J1;21/01/2017;02:30:00;21/01/2017;15.37;98.21;Understory;J1;Night
C42756J1;21/01/2017;03:00:00;21/01/2017;14.27;100;Canopy;J1;Night
C42756J1;21/01/2017;03:00:00;21/01/2017;14.48;98.98;Canopy;J1;Night
U42756J1;21/01/2017;03:00:00;21/01/2017;15.37;97.37;Understory;J1;Night
U42756J1;21/01/2017;03:00:00;21/01/2017;15.13;98.32;Understory;J1;Night
C42756J1;21/01/2017;03:30:00;21/01/2017;13.74;100;Canopy;J1;Night
C42756J1;21/01/2017;03:30:00;21/01/2017;14.31;98.84;Canopy;J1;Night
U42756J1;21/01/2017;03:30:00;21/01/2017;15.1;97.58;Understory;J1;Night
U42756J1;21/01/2017;03:30:00;21/01/2017;14.94;98.14;Understory;J1;Night
C42756J1;21/01/2017;04:00:00;21/01/2017;13.81;100;Canopy;J1;Night
C42756J1;21/01/2017;04:00:00;21/01/2017;14.12;98.33;Canopy;J1;Night
U42756J1;21/01/2017;04:00:00;21/01/2017;14.94;97.74;Understory;J1;Night
U42756J1;21/01/2017;04:00:00;21/01/2017;14.79;97.54;Understory;J1;Night
C42756J1;21/01/2017;04:30:00;21/01/2017;13.52;100;Canopy;J1;Night
C42756J1;21/01/2017;04:30:00;21/01/2017;13.95;98.74;Canopy;J1;Night
U42756J1;21/01/2017;04:30:00;21/01/2017;14.7;97.77;Understory;J1;Night
U42756J1;21/01/2017;04:30:00;21/01/2017;14.65;97.86;Understory;J1;Night
C42756J1;21/01/2017;05:00:00;21/01/2017;13.23;100;Canopy;J1;Night
C42756J1;21/01/2017;05:00:00;21/01/2017;13.74;99.08;Canopy;J1;Night
U42756J1;21/01/2017;05:00:00;21/01/2017;14.46;97.5;Understory;J1;Night
U42756J1;21/01/2017;05:00:00;21/01/2017;14.51;98.08;Understory;J1;Night
C42756J1;21/01/2017;05:30:00;21/01/2017;13.16;100;Canopy;J1;Night
C42756J1;21/01/2017;05:30:00;21/01/2017;13.35;99.43;Canopy;J1;Night
U42756J1;21/01/2017;05:30:00;21/01/2017;14.29;97.87;Understory;J1;Night
U42756J1;21/01/2017;05:30:00;21/01/2017;14.19;98.27;Understory;J1;Night
C42756J1;21/01/2017;06:00:00;21/01/2017;12.63;100;Canopy;J1;Night
C42756J1;21/01/2017;06:00:00;21/01/2017;13.35;99.63;Canopy;J1;Night
U42756J1;21/01/2017;06:00:00;21/01/2017;13.93;97.46;Understory;J1;Night
U42756J1;21/01/2017;06:00:00;21/01/2017;14.12;98.13;Understory;J1;Night
C42756J1;21/01/2017;06:30:00;21/01/2017;12.27;100;Canopy;J1;Night
