Code;Subfamily;Tribe;Species;Sex;Abundance;Site;Strata;Trap;Date;Month;SU;CMR;OBS;Lep
C42675N1;Charaxinae;Preponini;Archaeoprepona_chalciope;;1;MN4;Canopy;Dos2;01/11/2016;November;N1;;Coletada;4
C42675N1;Charaxinae;Anaeini;Zaretis_strigosus;M;1;MN4;Canopy;Dos2;01/11/2016;November;N1;;Coletada;42
C42675N1;Satyrinae;Satyrini;Carminda_paeon;M;1;MN5;Canopy;Dos3;01/11/2016;November;N1;;Coletada;72
C42675N1;Charaxinae;Preponini;Archaeoprepona_chalciope;M;1;MN6;Canopy;Dos1;01/11/2016;November;N1;2;;
C42675N1;Charaxinae;Preponini;Archaeoprepona_amphimachus;F;1;MN6;Canopy;Dos1;01/11/2016;November;N1;;Coletada;76
C42676N1;Charaxinae;Preponini;Archaeoprepona_chalciope;M;1;MN2;Canopy;Dos2;02/11/2016;November;N1;8;;
C42676N1;Charaxinae;Anaeini;Memphis_hirta;F;1;MN2;Canopy;Dos4;02/11/2016;November;N1;;Coletada;57
C42680N1;Satyrinae;Satyrini;Carminda_paeon;F;1;MN4;Canopy;Dos4;06/11/2016;November;N1;28;;
C42677N1;Satyrinae;Satyrini;Carminda_paeon;M;1;MN5;Canopy;Dos2;03/11/2016;November;N1;;Coletada;28
C42677N1;Satyrinae;Satyrini;Carminda_paeon;F;1;MN6;Canopy;Dos4;03/11/2016;November;N1;;Coletada;79
C42678N1;Satyrinae;Satyrini;Carminda_paeon;F;1;MN2;Canopy;Dos4;04/11/2016;November;N1;;Coletada;48
C42678N1;Satyrinae;Satyrini;Paryphthimoides_grimon;M;1;MN3;Canopy;Dos3;04/11/2016;November;N1;;Coletada;35
C42678N1;Satyrinae;Satyrini;Carminda_paeon;F;1;MN3;Canopy;Dos4;04/11/2016;November;N1;;Coletada;52
C42679N1;Charaxinae;Anaeini;Memphis_moruus;F;1;MN4;Canopy;Dos2;05/11/2016;November;N1;;Coletada;56
C42679N1;Charaxinae;Anaeini;Memphis_moruus;M;1;MN4;Canopy;Dos2;05/11/2016;November;N1;;Coletada;63
C42679N1;Charaxinae;Preponini;Archaeoprepona_demophon;F;1;MN4;Canopy;Dos3;05/11/2016;November;N1;;Coletada;71
C42679N1;Charaxinae;Anaeini;Memphis_hirta;M;1;MN4;Canopy;Dos4;05/11/2016;November;N1;"""1""";;
C42679N1;Satyrinae;Satyrini;Forsterinaria_quantius;F;1;MN6;Canopy;Dos4;05/11/2016;November;N1;;Coletada;51
C42679N1;Charaxinae;Anaeini;Zaretis_strigosus;M;1;MN6;Canopy;Dos5;05/11/2016;November;N1;;Coletada;67
C42679N1;Charaxinae;Anaeini;Memphis_moruus;M;1;MN6;Canopy;Dos5;05/11/2016;November;N1;;Coletada;75
C42680N1;Charaxinae;Preponini;Archaeoprepona_chalciope;M;1;MN1;Canopy;Dos1;06/11/2016;November;N1;14;;
C42680N1;Charaxinae;Anaeini;Memphis_hirta;F;1;MN1;Canopy;Dos1;06/11/2016;November;N1;15;;
C42680N1;Satyrinae;Satyrini;Forsterinaria_necys;M;1;MN1;Canopy;Dos1;06/11/2016;November;N1;;Coletada;36
C42680N1;Satyrinae;Satyrini;Carminda_paeon;M;1;MN1;Canopy;Dos1;06/11/2016;November;N1;;Coletada;33
C42680N1;Biblidinae;Epiphilini;Epiphile_hubneri;M;1;MN1;Canopy;Dos3;06/11/2016;November;N1;18;;
C42680N1;Satyrinae;Satyrini;Carminda_paeon;F;1;MN1;Canopy;Dos4;06/11/2016;November;N1;;Coletada;39
C42680N1;Charaxinae;Anaeini;Memphis_hirta;F;1;MN2;Canopy;Dos3;06/11/2016;November;N1;20;;
C42680N1;Satyrinae;Satyrini;Carminda_paeon;M;1;MN2;Canopy;Dos3;06/11/2016;November;N1;;Coletada;49
C42680N1;Charaxinae;Anaeini;Memphis_hirta;F;1;MN2;Canopy;Dos4;06/11/2016;November;N1;;Coletada;31
C42680N1;Charaxinae;Anaeini;Memphis_hirta;F;1;MN2;Canopy;Dos4;06/11/2016;November;N1;;Coletada;25
C42680N1;Charaxinae;Anaeini;Memphis_moruus;M;1;MN2;Canopy;Dos4;06/11/2016;November;N1;;Coletada;27
C42680N1;Satyrinae;Satyrini;Forsterinaria_pronophila;F;1;MN3;Canopy;Dos4;06/11/2016;November;N1;;Coletada;26
C42680N1;Charaxinae;Preponini;Archaeoprepona_chalciope;F;1;MN3;Canopy;Dos5;06/11/2016;November;N1;22;;
C42680N1;Charaxinae;Anaeini;Zaretis_strigosus;M;1;MN4;Canopy;Dos5;06/11/2016;November;N1;;Coletada;34
C42680N1;Satyrinae;Satyrini;Carminda_paeon;M;1;MN5;Canopy;Dos3;06/11/2016;November;N1;;Coletada;93
C42680N1;Charaxinae;Anaeini;Zaretis_strigosus;M;1;MN5;Canopy;Dos4;06/11/2016;November;N1;;Coletada;37
C42680N1;Satyrinae;Satyrini;Carminda_paeon;F;1;MN6;Canopy;Dos4;06/11/2016;November;N1;25;;
C42681N1;Charaxinae;Anaeini;Memphis_hirta;F;1;MN2;Canopy;Dos2;07/11/2016;November;N1;"""139""";;
C42681N1;Charaxinae;Anaeini;Memphis_hirta;;1;MN2;Canopy;Dos2;07/11/2016;November;N1;;;
C42681N1;Charaxinae;Anaeini;Memphis_hirta;F;1;MN2;Canopy;Dos3;07/11/2016;November;N1;;;
C42681N1;Charaxinae;Anaeini;Memphis_hirta;F;1;MN2;Canopy;Dos4;07/11/2016;November;N1;;Coletada;38
C42681N1;Charaxinae;Anaeini;Memphis_hirta;F;1;MN2;Canopy;Dos5;07/11/2016;November;N1;;;
C42681N1;Charaxinae;Preponini;Archaeoprepona_demophoon;F;1;MN3;Canopy;Dos5;07/11/2016;November;N1;;Coletada;32
C42713D1;Satyrinae;Satyrini;Carminda_paeon;;1;MN1;Canopy;Dos2;09/12/2016;December;D1;;Coletada;SEM LEP
C42713D1;Satyrinae;Satyrini;Carminda_paeon;M;1;MN1;Canopy;Dos5;09/12/2016;December;D1;33;;
C42713D1;Satyrinae;Satyrini;Carminda_paeon;M;1;MN1;Canopy;Dos5;09/12/2016;December;D1;34;;
C42713D1;Satyrinae;Satyrini;Carminda_paeon;M;1;MN1;Canopy;Dos5;09/12/2016;December;D1;35;;
C42714D1;Satyrinae;Satyrini;Carminda_paeon;F;1;MN6;Canopy;Dos4;10/12/2016;December;D1;;Coletada;217
C42715D1;Satyrinae;Satyrini;Carminda_paeon;F;1;MN1;Canopy;Dos1;11/12/2016;December;D1;36;;
C42715D1;Satyrinae;Satyrini;Carminda_paeon;F;1;MN1;Canopy;Dos1;11/12/2016;December;D1;37;;
C42715D1;Satyrinae;Satyrini;Carminda_paeon;M;1;MN1;Canopy;Dos1;11/12/2016;December;D1;38;;
C42715D1;Satyrinae;Satyrini;Carminda_paeon;;1;MN1;Canopy;Dos2;11/12/2016;December;D1;;fugiu;
C42715D1;Satyrinae;Satyrini;Carminda_paeon;;1;MN1;Canopy;Dos4;11/12/2016;December;D1;;fugiu;
C42715D1;Satyrinae;Satyrini;Carminda_paeon;F;1;MN1;Canopy;Dos4;11/12/2016;December;D1;39;;
C42715D1;Satyrinae;Satyrini;Carminda_paeon;F;1;MN1;Canopy;Dos5;11/12/2016;December;D1;40;;
C42715D1;Satyrinae;Satyrini;Carminda_paeon;F;1;MN1;Canopy;Dos5;11/12/2016;December;D1;41;;
C42715D1;Satyrinae;Satyrini;Carminda_paeon;F;1;MN1;Canopy;Dos5;11/12/2016;December;D1;;Coletada;210
C42715D1;Satyrinae;Satyrini;Carminda_paeon;F;1;MN2;Canopy;Dos4;11/12/2016;December;D1;42;;
C42715D1;Satyrinae;Satyrini;Carminda_paeon;M;1;MN2;Canopy;Dos4;11/12/2016;December;D1;;Coletada;249
C42715D1;Satyrinae;Satyrini;Carminda_paeon;F;1;MN3;Canopy;Dos5;11/12/2016;December;D1;;Morta;
C42716D1;Satyrinae;Satyrini;Carminda_paeon;M;1;MN6;Canopy;Dos1;12/12/2016;December;D1;;;
C42716D1;Satyrinae;Satyrini;Hermeuptychia_sp.;;1;MN6;Canopy;Dos1;12/12/2016;December;D1;;Coletada;251
C42716D1;Satyrinae;Satyrini;Carminda_paeon;M;1;MN6;Canopy;Dos3;12/12/2016;December;D1;45;;
C42716D1;Satyrinae;Satyrini;Praepedaliodes_phanias;F;1;MN6;Canopy;Dos4;12/12/2016;December;D1;;Coletada;199
C42716D1;Satyrinae;Satyrini;Carminda_paeon;F;1;MN6;Canopy;Dos4;12/12/2016;December;D1;46;;
C42716D1;Satyrinae;Satyrini;Carminda_paeon;M;1;MN6;Canopy;Dos4;12/12/2016;December;D1;;Morta;
C42716D1;Satyrinae;Satyrini;Carminda_paeon;M;1;MN6;Canopy;Dos4;12/12/2016;December;D1;;Coletada;219
C42716D1;Satyrinae;Satyrini;Carminda_paeon;M;1;MN6;Canopy;Dos4;12/12/2016;December;D1;;Morta;
C42716D1;Satyrinae;Satyrini;Carminda_paeon;M;1;MN6;Canopy;Dos5;12/12/2016;December;D1;47;;
C42716D1;Satyrinae;Satyrini;Carminda_paeon;M;1;MN6;Canopy;Dos5;12/12/2016;December;D1;48;;
C42716D1;Satyrinae;Satyrini;Euptychoides_castrensis;F;1;MN6;Canopy;Dos5;12/12/2016;December;D1;;Coletada;253
C42716D1;Satyrinae;Satyrini;Carminda_paeon;F;1;MN6;Canopy;Dos5;12/12/2016;December;D1;;Coletada;247
C42716D1;Satyrinae;Satyrini;Carminda_paeon;F;1;MN5;Canopy;Dos2;12/12/2016;December;D1;50;;
C42716D1;Satyrinae;Satyrini;Carminda_paeon;F;1;MN5;Canopy;Dos2;12/12/2016;December;D1;51;;
C42716D1;Satyrinae;Satyrini;Carminda_paeon;M;1;MN5;Canopy;Dos2;12/12/2016;December;D1;52;;
C42716D1;Satyrinae;Satyrini;Carminda_paeon;M;1;MN5;Canopy;Dos2;12/12/2016;December;D1;53;;
C42716D1;Biblidinae;Epiphilini;Epiphile_hubneri;M;1;MN5;Canopy;Dos3;12/12/2016;December;D1;;Coletada;205
C42716D1;Satyrinae;Satyrini;Carminda_paeon;M;1;MN5;Canopy;Dos3;12/12/2016;December;D1;;Morta;
C42716D1;Satyrinae;Satyrini;Carminda_paeon;F;1;MN5;Canopy;Dos5;12/12/2016;December;D1;54;;
C42716D1;Satyrinae;Satyrini;Carminda_paeon;;1;MN5;Canopy;Dos5;12/12/2016;December;D1;;Morta;
C42716D1;Charaxinae;Preponini;Archaeoprepona_amphimachus;M;1;MN4;Canopy;Dos1;12/12/2016;December;D1;55;;
C42716D1;Satyrinae;Satyrini;Carminda_paeon;M;1;MN4;Canopy;Dos3;12/12/2016;December;D1;56;;
C42716D1;Satyrinae;Satyrini;Carminda_paeon;M;1;MN4;Canopy;Dos3;12/12/2016;December;D1;;Morta;
C42716D1;Satyrinae;Satyrini;Carminda_paeon;M;1;MN4;Canopy;Dos4;12/12/2016;December;D1;;Morta;
C42716D1;Satyrinae;Satyrini;Carminda_paeon;F;1;MN4;Canopy;Dos5;12/12/2016;December;D1;;Morta;
C42717D1;Satyrinae;Satyrini;Carminda_paeon;M;1;MN1;Canopy;Dos1;13/12/2016;December;D1;;;
C42717D1;Satyrinae;Satyrini;Carminda_paeon;F;1;MN1;Canopy;Dos2;13/12/2016;December;D1;57;;
C42717D1;Satyrinae;Satyrini;Carminda_paeon;F;1;MN1;Canopy;Dos2;13/12/2016;December;D1;58;;
C42717D1;Satyrinae;Satyrini;Carminda_paeon;M;1;MN1;Canopy;Dos2;13/12/2016;December;D1;;Morta;
C42717D1;Satyrinae;Satyrini;Carminda_paeon;M;1;MN1;Canopy;Dos2;13/12/2016;December;D1;;Morta;
C42717D1;Satyrinae;Satyrini;Carminda_paeon;M;1;MN1;Canopy;Dos2;13/12/2016;December;D1;;Morta;
C42717D1;Satyrinae;Satyrini;Carminda_paeon;M;1;MN1;Canopy;Dos2;13/12/2016;December;D1;;Morta;
C42717D1;Satyrinae;Satyrini;Carminda_paeon;M;1;MN1;Canopy;Dos3;13/12/2016;December;D1;59;;
C42717D1;Satyrinae;Satyrini;Carminda_paeon;F;1;MN1;Canopy;Dos4;13/12/2016;December;D1;60;;
C42717D1;Satyrinae;Satyrini;Carminda_paeon;F;1;MN1;Canopy;Dos4;13/12/2016;December;D1;;Morta;
C42717D1;Satyrinae;Satyrini;Carminda_paeon;M;1;MN1;Canopy;Dos5;13/12/2016;December;D1;61;;
C42717D1;Satyrinae;Satyrini;Carminda_paeon;F;1;MN1;Canopy;Dos5;13/12/2016;December;D1;;Morta;
C42717D1;Satyrinae;Satyrini;Carminda_paeon;M;1;MN1;Canopy;Dos5;13/12/2016;December;D1;;Morta;
C42717D1;Satyrinae;Satyrini;Carminda_paeon;M;1;MN1;Canopy;Dos5;13/12/2016;December;D1;;Morta;
C42717D1;Satyrinae;Satyrini;Carminda_paeon;M;1;MN1;Canopy;Dos5;13/12/2016;December;D1;;Morta;
C42717D1;Satyrinae;Satyrini;Carminda_paeon;M;1;MN1;Canopy;Dos5;13/12/2016;December;D1;62;;
C42717D1;Satyrinae;Satyrini;Carminda_paeon;F;1;MN2;Canopy;Dos2;13/12/2016;December;D1;63;;
C42717D1;Satyrinae;Satyrini;Carminda_paeon;F;1;MN2;Canopy;Dos2;13/12/2016;December;D1;64;;
C42717D1;Satyrinae;Satyrini;Carminda_paeon;F;1;MN2;Canopy;Dos2;13/12/2016;December;D1;65;;
C42717D1;Satyrinae;Satyrini;Carminda_paeon;F;1;MN2;Canopy;Dos2;13/12/2016;December;D1;66;;
C42717D1;Satyrinae;Satyrini;Carminda_paeon;F;1;MN2;Canopy;Dos2;13/12/2016;December;D1;67;;
C42717D1;Charaxinae;Preponini;Archaeoprepona_chalciope;M;1;MN2;Canopy;Dos3;13/12/2016;December;D1;;Morta;
C42717D1;Satyrinae;Satyrini;Carminda_paeon;F;1;MN2;Canopy;Dos4;13/12/2016;December;D1;68;;
C42717D1;Satyrinae;Satyrini;Carminda_paeon;F;1;MN2;Canopy;Dos4;13/12/2016;December;D1;69;;
C42717D1;Satyrinae;Satyrini;Carminda_paeon;M;1;MN2;Canopy;Dos4;13/12/2016;December;D1;;Morta;
C42717D1;Satyrinae;Satyrini;Carminda_paeon;M;1;MN2;Canopy;Dos5;13/12/2016;December;D1;;Morta;
C42717D1;Satyrinae;Satyrini;Carminda_paeon;M;1;MN2;Canopy;Dos5;13/12/2016;December;D1;;Morta;
C42717D1;Satyrinae;Satyrini;Forsterinaria_necys;F;1;MN3;Canopy;Dos1;13/12/2016;December;D1;71;;
C42717D1;Satyrinae;Satyrini;Paryphthimoides_grimon;M;1;MN3;Canopy;Dos2;13/12/2016;December;D1;;Coletada;181
C42717D1;Satyrinae;Satyrini;Carminda_paeon;;1;MN3;Canopy;Dos2;13/12/2016;December;D1;;Morta;
C42717D1;Satyrinae;Satyrini;Carminda_paeon;M;1;MN3;Canopy;Dos3;13/12/2016;December;D1;;Morta;
C42718D1;Satyrinae;Satyrini;Carminda_paeon;F;1;MN6;Canopy;Dos1;14/12/2016;December;D1;;;
C42718D1;Satyrinae;Satyrini;Carminda_paeon;F;1;MN6;Canopy;Dos1;14/12/2016;December;D1;72;;
C42718D1;Satyrinae;Satyrini;Forsterinaria_pronophila;F;1;MN6;Canopy;Dos2;14/12/2016;December;D1;;Coletada;218
C42718D1;Satyrinae;Satyrini;Carminda_paeon;M;1;MN6;Canopy;Dos4;14/12/2016;December;D1;75;;
C42718D1;Satyrinae;Satyrini;Carminda_paeon;F;1;MN6;Canopy;Dos4;14/12/2016;December;D1;76;;
C42718D1;Satyrinae;Satyrini;Carminda_paeon;M;1;MN6;Canopy;Dos4;14/12/2016;December;D1;77;;
C42718D1;Satyrinae;Satyrini;Carminda_paeon;F;1;MN6;Canopy;Dos5;14/12/2016;December;D1;78;;
C42718D1;Satyrinae;Satyrini;Carminda_paeon;F;1;MN6;Canopy;Dos5;14/12/2016;December;D1;79;;
C42718D1;Satyrinae;Satyrini;Carminda_paeon;M;1;MN6;Canopy;Dos5;14/12/2016;December;D1;80;;
C42718D1;Satyrinae;Satyrini;Carminda_paeon;F;1;MN5;Canopy;Dos1;14/12/2016;December;D1;;Coletada;246
C42718D1;Satyrinae;Satyrini;Carminda_paeon;;1;MN5;Canopy;Dos1;14/12/2016;December;D1;;Morta;
C42718D1;Satyrinae;Satyrini;Carminda_paeon;F;1;MN5;Canopy;Dos2;14/12/2016;December;D1;81;;
C42718D1;Charaxinae;Anaeini;Memphis_moruus;M;1;MN5;Canopy;Dos3;14/12/2016;December;D1;;Coletada;198
C42718D1;Satyrinae;Satyrini;Carminda_paeon;F;1;MN5;Canopy;Dos3;14/12/2016;December;D1;82;;
C42718D1;Satyrinae;Satyrini;Euptychoides_castrensis;;1;MN4;Canopy;Dos1;14/12/2016;December;D1;;Morta;
C42719D1;Satyrinae;Satyrini;Carminda_paeon;F;1;MN1;Canopy;Dos1;15/12/2016;December;D1;83;;
C42719D1;Satyrinae;Satyrini;Carminda_paeon;F;1;MN1;Canopy;Dos2;15/12/2016;December;D1;84;;
C42719D1;Satyrinae;Satyrini;Carminda_paeon;F;1;MN1;Canopy;Dos2;15/12/2016;December;D1;;Morta;
C42719D1;Satyrinae;Satyrini;Carminda_paeon;M;1;MN1;Canopy;Dos5;15/12/2016;December;D1;86;;
C42719D1;Satyrinae;Satyrini;Carminda_paeon;M;1;MN2;Canopy;Dos3;15/12/2016;December;D1;87;;
C42719D1;Satyrinae;Satyrini;Carminda_paeon;F;1;MN2;Canopy;Dos3;15/12/2016;December;D1;88;;
C42719D1;Satyrinae;Satyrini;Carminda_paeon;F;1;MN2;Canopy;Dos4;15/12/2016;December;D1;89;;
C42719D1;Satyrinae;Satyrini;Carminda_paeon;M;1;MN2;Canopy;Dos4;15/12/2016;December;D1;90;;
C42719D1;Satyrinae;Satyrini;Carminda_paeon;F;1;MN2;Canopy;Dos4;15/12/2016;December;D1;91;;
C42719D1;Satyrinae;Satyrini;Carminda_paeon;M;1;MN2;Canopy;Dos4;15/12/2016;December;D1;92;;
C42719D1;Satyrinae;Satyrini;Carminda_paeon;M;1;MN2;Canopy;Dos5;15/12/2016;December;D1;94;;
C42719D1;Satyrinae;Satyrini;Carminda_paeon;F;1;MN2;Canopy;Dos5;15/12/2016;December;D1;95;;
C42719D1;Satyrinae;Satyrini;Carminda_paeon;M;1;MN2;Canopy;Dos5;15/12/2016;December;D1;96;;
C42719D1;Satyrinae;Satyrini;Carminda_paeon;M;1;MN2;Canopy;Dos5;15/12/2016;December;D1;;Morta;
C42719D1;Satyrinae;Satyrini;Carminda_paeon;M;1;MN2;Canopy;Dos5;15/12/2016;December;D1;97;;
C42719D1;Satyrinae;Satyrini;Carminda_paeon;F;1;MN3;Canopy;Dos1;15/12/2016;December;D1;100;;
C42720D1;Satyrinae;Satyrini;Carminda_paeon;M;1;MN6;Canopy;Dos3;16/12/2016;December;D1;102;;
C42720D1;Satyrinae;Satyrini;Carminda_paeon;M;1;MN6;Canopy;Dos3;16/12/2016;December;D1;103;;
C42720D1;Satyrinae;Satyrini;Carminda_paeon;F;1;MN6;Canopy;Dos4;16/12/2016;December;D1;105;;
C42720D1;Biblidinae;Epiphilini;Epiphile_orea;M;1;MN6;Canopy;Dos5;16/12/2016;December;D1;;Coletada;245
C42720D1;Satyrinae;Satyrini;Carminda_paeon;F;1;MN5;Canopy;Dos4;16/12/2016;December;D1;107;;
C42720D1;Charaxinae;Preponini;Archaeoprepona_amphimachus;M;1;MN4;Canopy;Dos1;16/12/2016;December;D1;;Coletada;254
C42721D1;Satyrinae;Satyrini;Carminda_paeon;M;1;MN1;Canopy;Dos1;17/12/2016;December;D1;109;;
C42721D1;Satyrinae;Satyrini;Carminda_paeon;F;1;MN2;Canopy;Dos4;17/12/2016;December;D1;111;;
C42721D1;Satyrinae;Satyrini;Carminda_paeon;F;1;MN3;Canopy;Dos5;17/12/2016;December;D1;114;;
C42722D1;Satyrinae;Satyrini;Carminda_paeon;M;1;MN6;Canopy;Dos2;18/12/2016;December;D1;;Morta;
C42722D1;Satyrinae;Satyrini;Carminda_paeon;M;1;MN6;Canopy;Dos4;18/12/2016;December;D1;;Morta;
C42722D1;Satyrinae;Satyrini;Carminda_paeon;M;1;MN5;Canopy;Dos2;18/12/2016;December;D1;;;
C42722D1;Satyrinae;Satyrini;Carminda_paeon;M;1;MN5;Canopy;Dos2;18/12/2016;December;D1;;;
C42722D1;Charaxinae;Anaeini;Zaretis_strigosus;M;1;MN5;Canopy;Dos3;18/12/2016;December;D1;;;
C42722D1;Satyrinae;Satyrini;Carminda_paeon;F;1;MN5;Canopy;Dos3;18/12/2016;December;D1;;;
C42722D1;Satyrinae;Satyrini;Carminda_paeon;M;1;MN5;Canopy;Dos3;18/12/2016;December;D1;;;
C42722D1;Satyrinae;Satyrini;Carminda_paeon;M;1;MN5;Canopy;Dos3;18/12/2016;December;D1;;;
C42722D1;Satyrinae;Satyrini;Carminda_paeon;;1;MN5;Canopy;Dos3;18/12/2016;December;D1;;só asa;
C42722D1;Satyrinae;Satyrini;Carminda_paeon;;1;MN5;Canopy;Dos4;18/12/2016;December;D1;;pedaços;
C42722D1;Satyrinae;Satyrini;Carminda_paeon;;1;MN4;Canopy;Dos3;18/12/2016;December;D1;;pedaços;
C42722D1;Satyrinae;Satyrini;Carminda_paeon;;1;MN4;Canopy;Dos3;18/12/2016;December;D1;;pedaços;
C42722D1;Satyrinae;Satyrini;Carminda_paeon;F;1;MN4;Canopy;Dos4;18/12/2016;December;D1;;;
C42722D1;Satyrinae;Satyrini;Carminda_paeon;M;1;MN4;Canopy;Dos4;18/12/2016;December;D1;;;
C42722D1;Satyrinae;Satyrini;Carminda_paeon;M;1;MN4;Canopy;Dos4;18/12/2016;December;D1;;;
C42722D1;Biblidinae;Epiphilini;Epiphile_orea;F;1;MN4;Canopy;Dos5;18/12/2016;December;D1;;Coletada;163
C42754J1;Satyrinae;Satyrini;Carminda_paeon;M;1;MN5;Canopy;Dos2;19/01/2017;January;J1;123;;
C42754J1;Biblidinae;Epiphilini;Epiphile_hubneri;M;1;MN5;Canopy;Dos3;19/01/2017;January;J1;;Coletada;272
C42754J1;Satyrinae;Satyrini;Forsterinaria_necys;F;1;MN5;Canopy;Dos4;19/01/2017;January;J1;124;;
C42754J1;Satyrinae;Satyrini;Carminda_paeon;M;1;MN4;Canopy;Dos3;19/01/2017;January;J1;125;;
C42755J1;Satyrinae;Satyrini;Carminda_paeon;F;1;MN1;Canopy;Dos1;20/01/2017;January;J1;126;;
C42755J1;Satyrinae;Satyrini;Carminda_paeon;F;1;MN1;Canopy;Dos2;20/01/2017;January;J1;127;;
C42755J1;Satyrinae;Satyrini;Carminda_paeon;F;1;MN1;Canopy;Dos3;20/01/2017;January;J1;128;;
C42755J1;Satyrinae;Satyrini;Carminda_paeon;F;1;MN1;Canopy;Dos5;20/01/2017;January;J1;129;;
C42755J1;Satyrinae;Satyrini;Carminda_paeon;M;1;MN1;Canopy;Dos5;20/01/2017;January;J1;130;;
C42755J1;Satyrinae;Satyrini;Carminda_paeon;F;1;MN2;Canopy;Dos5;20/01/2017;January;J1;131;;
C42755J1;Satyrinae;Satyrini;Forsterinaria_necys;M;1;MN3;Canopy;Dos5;20/01/2017;January;J1;;Morta;
C42756J1;Satyrinae;Satyrini;Forsterinaria_necys;F;1;MN6;Canopy;Dos3;21/01/2017;January;J1;;Morta;
C42756J1;Satyrinae;Satyrini;Carminda_paeon;F;1;MN6;Canopy;Dos5;21/01/2017;January;J1;149;;
C42756J1;Satyrinae;Satyrini;Forsterinaria_necys;F;1;MN6;Canopy;Dos5;21/01/2017;January;J1;;Coletada;344
C42756J1;Satyrinae;Satyrini;Carminda_paeon;F;1;MN6;Canopy;Dos5;21/01/2017;January;J1;150;;
C42756J1;Satyrinae;Satyrini;Carminda_paeon;;1;MN5;Canopy;Dos3;21/01/2017;January;J1;;só asas;
C42756J1;Biblidinae;Epiphilini;Epiphile_hubneri;M;1;MN5;Canopy;Dos4;21/01/2017;January;J1;;Coletada;279
C42756J1;Satyrinae;Satyrini;Carminda_paeon;F;1;MN4;Canopy;Dos1;21/01/2017;January;J1;152;;
C42756J1;Satyrinae;Satyrini;Carminda_paeon;M;1;MN4;Canopy;Dos2;21/01/2017;January;J1;153;;
C42756J1;Satyrinae;Satyrini;Carminda_paeon;M;1;MN4;Canopy;Dos2;21/01/2017;January;J1;154;;
C42757J1;Satyrinae;Satyrini;Carminda_paeon;F;1;MN1;Canopy;Dos2;22/01/2017;January;J1;156;;
C42757J1;Satyrinae;Satyrini;Carminda_paeon;F;1;MN1;Canopy;Dos3;22/01/2017;January;J1;157;;
C42757J1;Satyrinae;Satyrini;Carminda_paeon;F;1;MN1;Canopy;Dos5;22/01/2017;January;J1;158;;
C42757J1;Satyrinae;Satyrini;Carminda_paeon;M;1;MN1;Canopy;Dos5;22/01/2017;January;J1;159;;
C42757J1;Satyrinae;Satyrini;Carminda_paeon;M;1;MN1;Canopy;Dos5;22/01/2017;January;J1;;Morta;
C42757J1;Satyrinae;Satyrini;Carminda_paeon;F;1;MN2;Canopy;Dos5;22/01/2017;January;J1;160;;
C42757J1;Satyrinae;Satyrini;Forsterinaria_necys;F;1;MN3;Canopy;Dos1;22/01/2017;January;J1;163;;
C42757J1;Biblidinae;Epiphilini;Epiphile_hubneri;M;1;MN3;Canopy;Dos2;22/01/2017;January;J1;;Coletada;271
C42758J1;Satyrinae;Satyrini;Carminda_paeon;;1;MN5;Canopy;Dos3;23/01/2017;January;J1;;só asas;
C42758J1;Satyrinae;Satyrini;Forsterinaria_pronophila;M;1;MN5;Canopy;Dos4;23/01/2017;January;J1;175;;
C42758J1;Satyrinae;Satyrini;Forsterinaria_pronophila;F;1;MN5;Canopy;Dos4;23/01/2017;January;J1;;Morta;
C42758J1;Biblidinae;Epiphilini;Epiphile_orea;M;1;MN4;Canopy;Dos2;23/01/2017;January;J1;;Coletada;270
C42758J1;Satyrinae;Brassolini;Blepolenis_batea;F;1;MN4;Canopy;Dos2;23/01/2017;January;J1;;Coletada;435
C42758J1;Satyrinae;Satyrini;Carminda_paeon;F;1;MN4;Canopy;Dos2;23/01/2017;January;J1;177;;
C42758J1;Satyrinae;Satyrini;Carminda_paeon;M;1;MN4;Canopy;Dos2;23/01/2017;January;J1;178;;
C42758J1;Satyrinae;Satyrini;Forsterinaria_pronophila;F;1;MN4;Canopy;Dos4;23/01/2017;January;J1;;Coletada;273
C42758J1;Satyrinae;Satyrini;Carminda_paeon;F;1;MN4;Canopy;Dos5;23/01/2017;January;J1;179;;
C42759J1;Satyrinae;Satyrini;Carminda_paeon;M;1;MN1;Canopy;Dos4;24/01/2017;January;J1;180;;
C42759J1;Satyrinae;Satyrini;Carminda_paeon;M;1;MN1;Canopy;Dos5;24/01/2017;January;J1;181;;
C42759J1;Biblidinae;Epiphilini;Epiphile_orea;M;1;MN3;Canopy;Dos2;24/01/2017;January;J1;184;;
C42759J1;Charaxinae;Anaeini;Zaretis_strigosus;M;1;MN3;Canopy;Dos4;24/01/2017;January;J1;186;;
C42759J1;Satyrinae;Satyrini;Forsterinaria_pronophila;M;1;MN3;Canopy;Dos5;24/01/2017;January;J1;;Morta;
C42760J1;Satyrinae;Satyrini;Praepedaliodes_phanias;F;1;MN6;Canopy;Dos1;25/01/2017;January;J1;;Coletada;347
C42760J1;Satyrinae;Satyrini;Forsterinaria_pronophila;M;1;MN6;Canopy;Dos4;25/01/2017;January;J1;194;;
C42760J1;Satyrinae;Satyrini;Forsterinaria_pronophila;M;1;MN6;Canopy;Dos4;25/01/2017;January;J1;;Morta;
